"ZIP5","Electric","Total_Cars","Median_Household_Income","White_perc","BachOrHigher_perc","Zillow_Home_Value_Index","Total_Population","ZIP3","ev_perc","non_white","car_density","maj_white"
92506,547,36161,107085,49.5,38.5,639818.68,43900,"925",1.51267940598988,50.5,823.71298405467,0
94954,485,32519,100668,65.8,35.2,814995.95,38354,"949",1.49143577600787,34.2,847.864629504094,1
92126,1031,57394,105284,24.7,46.2,859308.03,78097,"921",1.79635501968847,75.3,734.906590522043,0
92683,1084,69762,71108,20.7,26.7,898176.98,91267,"926",1.55385453398698,79.3,764.372664818609,0
91205,267,22279,48888,58.6,36.9,826898.26,36367,"912",1.19843799093317,41.4,612.615833035444,1
95046,97,6565,130559,44.6,29.4,1419359.69,6005,"950",1.47753236862148,55.4,1093.2556203164,0
91204,164,11472,63443,47.1,32.7,721032.71,18738,"912",1.42956764295676,52.9,612.231828370157,0
93402,179,12569,82894,72.4,43,806185.45,15692,"934",1.42413875407749,27.6,800.981391791996,1
91770,613,46901,65042,3.8,22.9,788595.35,59685,"917",1.30700837935225,96.2,785.808829689202,0
91304,600,36158,74987,32.4,34.4,864535.14,54264,"913",1.65938381547652,67.6,666.334955034645,0
92845,177,13310,116333,62.3,40,924492.25,15240,"928",1.32982719759579,37.7,873.359580052493,1
93117,532,28807,77964,47.8,49.5,1232703.59,54915,"931",1.84677335369875,52.2,524.574342165164,0
95492,314,23010,125349,61,33.8,766914.99,28635,"954",1.36462407648848,39,803.562074384495,1
95661,429,26850,96554,70.9,46.3,638371.48,32880,"956",1.59776536312849,29.1,816.605839416058,1
94577,532,38171,97476,23.9,36.5,818661.72,49123,"945",1.39372822299652,76.1,777.049447305743,0
92117,695,41816,97702,58.5,49.8,954684.07,55195,"921",1.66204323703845,41.5,757.604855512275,1
92508,412,27333,129794,37.8,35.3,700203.1,36191,"925",1.50733545531043,62.2,755.243016219502,0
95436,80,6621,76742,72.8,41.8,606312.46,6602,"954",1.20827669536324,27.2,1002.8779157831,1
92832,249,17822,79593,28.6,30.9,764070.62,25720,"928",1.3971495903939,71.4,692.923794712286,0
92211,330,21974,72445,76.8,42.5,544091.97,26106,"922",1.50177482479294,23.2,841.722209453765,1
95831,497,31972,86665,31.1,49.3,590433.79,43683,"958",1.55448517452771,68.9,731.909438454319,0
91935,146,8695,114746,69.4,35.1,897855.07,9450,"919",1.67912593444508,30.6,920.10582010582,1
94521,515,33118,112030,57.4,41.7,802957.66,42388,"945",1.55504559454073,42.6,781.306030008493,1
94553,667,42345,110971,60.2,41.8,760442.53,49230,"945",1.57515645294604,39.8,860.146252285192,1
92110,352,21146,87286,60.8,50.6,859579.53,30318,"921",1.66461742173461,39.2,697.47344811663,1
94558,909,55603,102244,57.2,36.8,875040.94,66345,"945",1.63480387748862,42.8,838.088778355566,1
94015,699,42016,106742,14.4,40.4,1133836.44,64754,"940",1.66365194211729,85.6,648.855669147852,0
94525,34,2769,95099,63.8,41.3,672023.37,3434,"945",1.22788010111954,36.2,806.348281887012,1
93523,21,1483,62768,59,33.1,167970.16,3876,"935",1.41604855023601,41,382.610939112487,1
93908,207,12035,158094,60.8,52.9,1084645.13,12605,"939",1.71998338180307,39.2,954.779849266164,1
90008,329,19682,49379,5.9,32.9,1036474.52,31046,"900",1.67157809165735,94.1,633.96250724731,0
92081,346,23287,90621,54.4,36.3,835823.07,29944,"920",1.48580753209945,45.6,777.685012022442,1
95403,492,34992,84517,49.7,24.3,696773.09,46463,"954",1.40603566529492,50.3,753.115382132019,0
93420,403,27405,94315,73.7,39.8,941058.55,31864,"934",1.47053457398285,26.3,860.06151142355,1
94518,300,21025,105222,52.5,42.3,830442.77,28201,"945",1.4268727705113,47.5,745.5409382646,1
92780,580,40112,83662,28.8,33.7,900769.74,54840,"927",1.44595133625848,71.2,731.436907366886,0
95677,350,23747,94695,70.3,41.4,608449.62,28412,"956",1.47387038362741,29.7,835.808813177531,1
92253,466,29356,83348,54.2,35.1,728017.88,37814,"922",1.58740972884589,45.8,776.326228381023,1
94515,98,5778,84676,57.2,36.5,1056791.95,7269,"945",1.69608861197646,42.8,794.882377218324,1
90638,485,36128,97838,28.8,37.4,788193.15,46335,"906",1.34244906997343,71.2,779.712959965469,0
92882,718,51873,90900,31.7,27.3,699097.42,70257,"928",1.38414975035182,68.3,738.332123489474,0
92584,616,42869,103842,44.1,25.7,582066.51,54837,"925",1.43693578110056,55.9,781.753195834929,0
92562,709,49805,101667,51.5,33.8,640629.72,63968,"925",1.42355185222367,48.5,778.592421210605,1
93010,595,36947,100895,51.7,39.9,812253.45,47930,"930",1.61041491866728,48.3,770.853327769664,1
96161,265,14547,107321,83.8,59.6,976259.14,19058,"961",1.82168144634633,16.2,763.301500682128,1
94804,402,32048,71824,17.9,31.1,590313.15,43346,"948",1.25436844732901,82.1,739.353112167213,0
92028,632,43752,87754,50.2,34.1,801355.56,50661,"920",1.44450539403913,49.8,863.622905193344,1
93427,84,5716,108447,73.2,42.1,824522.78,5913,"934",1.46955913226032,26.8,966.683578555725,1
95817,112,8691,48359,42.5,42.1,460345.2,14109,"958",1.28868944885514,57.5,615.989793748671,0
91710,924,65581,89375,20.6,23.8,696332.84,82192,"917",1.40894466385081,79.4,797.90003893323,0
90620,476,36472,104701,28.8,32.4,800904.65,47104,"906",1.30511076990568,71.2,774.286684782609,0
92119,281,18945,101109,65.1,54.3,861964.73,24465,"921",1.48324096067564,34.9,774.371551195586,1
95722,71,5018,95529,84.6,38.5,662943.93,4930,"957",1.41490633718613,15.4,1017.84989858012,1
95521,132,13661,43520,70,46.5,454846.79,22259,"955",0.966254300563648,30,613.729278044836,1
92844,242,17583,64536,12.8,20.9,761773.85,22601,"928",1.37632940908832,87.2,777.974425910358,0
93460,104,5834,113017,64.7,34.3,1482825.71,5933,"934",1.78265341103874,35.3,983.313669307264,1
90601,337,25187,86268,20.4,29,763124.42,30955,"906",1.33799182117759,79.6,813.664997577128,0
90240,279,19984,91518,15.6,27.8,824064.68,26590,"902",1.39611689351481,84.4,751.560737119218,0
93001,374,26929,72259,48.8,34.5,893993.89,31588,"930",1.38883731293401,51.2,852.507281246043,0
91701,397,32164,105044,42.7,35.7,761145.49,39019,"917",1.23429921651536,57.3,824.316358697045,0
95628,436,35113,100458,72.5,42.6,579704.9,42434,"956",1.24170535129439,27.5,827.473252580478,1
92057,606,43726,91298,39,31.6,715955.41,58444,"920",1.38590312399945,61,748.169187598385,0
90712,330,25087,108877,34.2,35.9,780046.36,31701,"907",1.31542233029059,65.8,791.363048484275,0
91724,236,21145,90799,21.8,32.3,777041.62,29309,"917",1.11610309765902,78.2,721.450748916715,0
91321,301,25578,74424,34.3,26.2,638756.71,35231,"913",1.1767925561029,65.7,726.008344923505,0
92354,216,15594,67776,33.6,48.3,600745.47,22977,"923",1.38514813389765,66.4,678.678678678679,0
90058,65,3937,33146,9.6,20.1,542548.95,3659,"900",1.6510033020066,90.4,1075.9770429079,0
91902,247,16345,112331,37.4,43.2,1008143.69,17759,"919",1.51116549403487,62.6,920.378399684667,0
95691,401,30077,86675,46,33.6,536091.03,39361,"956",1.33324467200851,54,764.132008841239,0
94591,569,45736,95628,25.1,31.4,591808.4,58373,"945",1.24409655413678,74.9,783.512925496377,0
95304,177,12797,101069,39.4,21.4,911402.25,15585,"953",1.38313667265765,60.6,821.110041706769,0
95421,23,1639,59479,77.9,38.5,552495.83,1743,"954",1.4032946918853,22.1,940.332759609868,1
92026,569,41257,83194,45.1,31.1,737519.67,51953,"920",1.37915990013816,54.9,794.121609916656,0
92260,349,24098,63023,63,36.7,581894.45,31286,"922",1.44825296705121,37,770.248673528096,1
92866,128,10555,78365,54.8,33.4,962165.99,14966,"928",1.21269540502132,45.2,705.265267940665,1
95648,637,44075,93666,70.7,34.4,622931.17,54074,"956",1.44526375496313,29.3,815.086732995525,1
95519,127,15187,61077,72.4,36.4,448006.14,18467,"955",0.836241522354645,27.6,822.385877511236,1
93101,338,22568,67368,45.3,40.4,1275632.67,31439,"931",1.49769585253456,54.7,717.834536721906,0
92841,331,26336,68875,16.7,22.2,844329.58,34650,"928",1.2568347509113,83.3,760.05772005772,0
93442,125,9809,79918,75.4,42.1,929497.76,11250,"934",1.27433989193598,24.6,871.911111111111,1
95683,90,5928,131890,72.1,48,665904.4,6311,"956",1.51821862348178,27.9,939.312311836476,1
93035,328,23144,93593,38.2,34.3,834994.53,26224,"930",1.41721396474248,61.8,882.55033557047,0
90502,179,14130,89206,13.8,32.8,673943.11,18110,"905",1.26680820948337,86.2,780.23191606847,0
91406,491,39241,64875,26.2,27.9,804773.43,54404,"914",1.25124232308045,73.8,721.288875817954,0
92056,531,43739,90777,51.4,36.3,774475,54045,"920",1.21401952490912,48.6,809.307058932371,1
90248,134,11222,69645,5.9,33,734586.15,11472,"902",1.19408305114953,94.1,978.207810320781,0
93720,489,34603,94011,50.2,48.3,459181.83,48148,"937",1.41317226830044,49.8,718.679903630473,1
91792,258,21288,88610,5.6,35.6,717201.29,31649,"917",1.2119503945885,94.4,672.627887137034,0
90631,702,52810,93045,26,30.8,793195.2,69601,"906",1.32929369437607,74,758.753466185831,0
95111,614,45617,81166,8.7,19.5,964800.15,60687,"951",1.34598943376373,91.3,751.676635852819,0
95829,351,25606,102342,27.9,30.1,567163.32,30594,"958",1.37077247520112,72.1,836.961495718115,0
92587,162,14490,95000,59.9,26,592908.69,18432,"925",1.11801242236025,40.1,786.1328125,1
94606,206,21474,67197,22.7,40.3,686225.16,38595,"946",0.95929961814287,77.3,556.393315196269,0
90670,206,16786,76397,12.3,23.3,683062.49,17446,"906",1.22721315381866,87.7,962.168978562421,0
95624,732,52990,106600,39,32.7,605461.66,68434,"956",1.38139271560672,61,774.322705088114,0
90717,178,16035,85728,35.2,38.5,840975.12,21727,"907",1.11007171811662,64.8,738.021816173425,0
93551,522,43643,98181,37.1,27.6,560277.18,54808,"935",1.19606809797677,62.9,796.288862939717,0
93933,255,19264,80360,39.5,36.4,801231.01,26301,"939",1.32371262458472,60.5,732.443633321927,0
90603,181,16064,109485,32,36.5,802364.83,21236,"906",1.12674302788845,68,756.451309097758,0
91730,591,52043,76750,27.5,31.8,622068.11,69787,"917",1.1355994081817,72.5,745.740610715463,0
93444,290,20252,98125,49.2,32.2,834358.92,22032,"934",1.43195733754691,50.8,919.208424110385,0
94541,607,48693,92270,19.5,29.3,777557.39,69294,"945",1.2465857515454,80.5,702.701532600225,0
95959,208,17399,71757,84.5,43.6,549274.21,18280,"959",1.19547100408069,15.5,951.805251641138,1
92336,994,80101,103200,17.7,26.6,652138.72,98896,"923",1.24093332168138,82.3,809.951868629672,0
93465,119,9666,113017,76.7,39.4,903106.59,10192,"934",1.23111938754397,23.3,948.390894819466,1
95219,309,21327,83934,34.4,39.7,538590.05,30242,"952",1.44886763257842,65.6,705.211295549236,0
91351,302,26635,90671,36.6,24.6,659265.69,33131,"913",1.13384644265065,63.4,803.929854215086,0
95127,620,49417,110887,12.5,24.8,993676.64,63103,"951",1.25462897383492,87.5,783.11649208437,0
92069,502,37996,80429,37,33.7,801634.6,46375,"920",1.32119170438994,63,819.320754716981,0
91740,232,20447,92975,36.6,31.6,733219.56,27379,"917",1.13464077859833,63.4,746.813251031813,0
95608,535,45434,74360,65.3,35,533758.27,63730,"956",1.17753224457455,34.7,712.913855327161,1
93737,64,5095,98714,35,29.5,495600.61,7051,"937",1.25613346418057,65,722.592540065239,0
91752,381,30671,98913,23.7,21.3,728144.71,35641,"917",1.24221577385804,76.3,860.553856513566,0
94531,364,35203,106570,22.8,30,659898.06,43067,"945",1.03400278385365,77.2,817.400794111501,0
94571,96,9252,73547,59.5,36.3,474943.45,10776,"945",1.03761348897536,40.5,858.574610244989,1
95655,42,3513,116250,56.7,37.4,541415.82,4806,"956",1.19555935098207,43.3,730.961298377029,1
94519,176,14642,111850,45.3,32.3,707232.28,20495,"945",1.20202158175113,54.7,714.41815076848,0
92585,239,19225,89105,30.3,19.4,546522.92,25238,"925",1.24317295188557,69.7,761.748157540217,0
90305,138,10902,80281,2.3,33.2,793634.53,15254,"903",1.26582278481013,97.7,714.697784187754,0
95758,552,48585,96486,31.9,36.3,553758.88,65416,"957",1.13615313368324,68.1,742.7082059435,0
90043,401,30530,60599,5.8,29.7,829786.31,44272,"900",1.31346216835899,94.2,689.600650524033,0
93532,14,2262,80357,65.5,19,420022.12,2745,"935",0.618921308576481,34.5,824.043715846995,1
94014,427,31655,101168,9.8,33.2,998677.39,47708,"940",1.34891802242932,90.2,663.515552947095,0
92054,325,28948,64694,48.8,34.3,972369.74,37567,"920",1.12270277739395,51.2,770.569915085048,0
92082,232,19525,103509,51,31.6,846334.37,20300,"920",1.18822023047375,49,961.822660098522,1
95004,49,4027,116779,61.5,37.4,884867.27,4280,"950",1.21678668984356,38.5,940.88785046729,1
92111,454,38437,85347,42.6,42.6,837473.53,49351,"921",1.18115357598148,57.4,778.849466069583,0
90016,373,30911,53659,10,27.3,889276.93,45884,"900",1.2066901750186,90,673.677098770813,0
95663,33,2937,117500,80.6,37,849281.02,2771,"956",1.12359550561798,19.4,1059.90617105738,1
92805,623,52401,74002,12.7,23.4,736018.12,73736,"928",1.18890860861434,87.3,710.656938266247,0
95672,44,4517,116719,81.3,35.9,735600.04,5937,"956",0.974097852557007,18.7,760.821963954859,1
91790,359,34478,93181,11.7,22.8,736070.19,45497,"917",1.04124369162944,88.3,757.808207134536,0
93003,503,41378,87552,57.5,40.1,791601.01,53549,"930",1.21562182802455,42.5,772.71284244337,1
90713,236,22342,112118,46,31.2,801622.02,29113,"907",1.0563065079223,54,767.42348778896,0
91306,410,34553,77597,24.5,29.6,770719.52,49260,"913",1.18658293057043,75.5,701.441331709298,0
92655,72,6408,48323,16.5,20,843011.42,8440,"926",1.12359550561798,83.5,759.241706161137,0
93013,172,14068,88995,51,41.7,1265829.54,16515,"930",1.22263292578902,49,851.831668180442,1
94572,68,7546,86150,23,24.6,653114.54,9546,"945",0.901139676649881,77,790.488162581186,0
95337,440,35822,91190,30.7,21.7,629156.17,42713,"953",1.22829546088996,69.3,838.667384636996,0
91343,454,42801,71380,19.4,26.2,797788.58,64519,"913",1.06072288030653,80.6,663.38597932392,0
92115,435,36220,59931,40.9,35.4,732634.62,61450,"921",1.20099392600773,59.1,589.422294548413,0
93222,20,1667,47083,65.8,36.2,387575.22,1968,"932",1.1997600479904,34.2,847.052845528455,1
93311,452,38046,101447,37.8,39.8,437319.64,48722,"933",1.18803553593019,62.2,780.879274249825,0
93711,372,29969,81599,54.5,47.2,477583.85,39085,"937",1.24128265874737,45.5,766.76474350774,1
92806,330,32378,83330,23.4,27.7,850032.91,40009,"928",1.01921057508185,76.6,809.267914719188,0
91702,473,43246,74175,15.5,23.8,635998.71,61684,"917",1.09374277389816,84.5,701.089423513391,0
92840,457,40683,80471,18.5,24.3,799644.16,53681,"928",1.12331932256717,81.5,757.86591158883,0
92203,256,23466,80430,44.1,29.1,546395.38,32829,"922",1.0909400835251,55.9,714.794846020287,0
91606,319,29557,57146,35.7,24.4,825485.03,43381,"916",1.07927056196502,64.3,681.33514672322,0
92061,29,2492,78162,42.9,28.8,730567.1,1694,"920",1.16372391653291,57.1,1471.07438016529,0
94544,720,59099,95744,13.1,24.8,796490.47,77692,"945",1.21829472579908,86.9,760.683210626577,0
93510,61,7170,113056,65.3,27.1,786072.36,7010,"935",0.850767085076709,34.7,1022.8245363766,1
92706,270,24839,80990,18.2,22.7,859558.6,36694,"927",1.08700028181489,81.8,676.922657655202,0
90710,187,19365,68537,17,29.5,761699.9,27998,"907",0.96565969532662,83,691.656546896207,0
95401,304,29463,82414,49.4,28.1,631126.54,36820,"954",1.03180259987102,50.6,800.190114068441,0
95688,372,33105,106575,54.5,31.3,643078.72,39967,"956",1.12369732668781,45.5,828.308354392374,1
91010,183,20185,88357,21.2,30.5,688061.95,27008,"910",0.906613822145157,78.8,747.3711492891,0
90701,130,11429,83321,15.2,30.6,722062.09,16390,"907",1.13745734534955,84.8,697.315436241611,0
95678,382,33632,86940,62.8,38.3,511784.62,45201,"956",1.13582302568982,37.2,744.054335081082,1
91761,562,53141,79614,15.8,20.3,640087.75,60342,"917",1.05756383959654,84.2,880.663551092108,0
93004,277,25693,102158,49.2,37,771040.52,31705,"930",1.07811466158098,50.8,810.376912158965,0
95658,72,6797,106875,80.3,37.8,870290.09,6023,"956",1.0592908636163,19.7,1128.50738834468,1
90804,194,22355,55647,24.5,29.7,615570.09,37953,"908",0.867814806530977,75.5,589.01799594235,0
94561,362,35342,109410,45.4,21.5,647318.45,44088,"945",1.02427706411635,54.6,801.624024677917,0
92843,360,33829,74940,7.3,17.3,788078.79,48413,"928",1.06417570723344,92.7,698.758597897259,0
95603,265,24666,77571,78.4,33,582314.07,28479,"956",1.07435336090165,21.6,866.111871905615,1
94928,339,35149,82894,56.2,31,670910.84,45910,"949",0.964465560897892,43.8,765.606621651056,1
94578,272,27934,74912,14.3,25.2,772628.22,42370,"945",0.973723777475478,85.7,659.287231531744,0
95446,53,5246,79205,75.9,35.8,552536.94,4781,"954",1.01029355699581,24.1,1097.25998745032,1
90250,702,64575,65935,11.7,25,825256,96730,"902",1.08710801393728,88.3,667.579861470071,0
95682,256,26913,97607,76.8,35.8,630035.01,29836,"956",0.9512131683573,23.2,902.031103365062,1
94580,234,23080,99360,20.2,26.9,796185.17,30262,"945",1.01386481802426,79.8,762.672658779988,0
92879,360,36258,76973,19.6,21.4,624851.65,48033,"928",0.992884328975674,80.4,754.856036474923,0
93721,50,3806,24643,24.8,12.6,192754.38,8168,"937",1.31371518654756,75.2,465.964740450539,0
92223,476,45740,90074,38.2,25.3,500859.8,60328,"922",1.04066462614779,61.8,758.188569155284,0
91786,330,40041,71693,30,27.8,661003.14,55405,"917",0.8241552408781,70,722.696507535421,0
90241,344,32761,75111,15.2,25.8,801372.79,44701,"902",1.05002899789384,84.8,732.891881613387,0
95693,79,6922,116741,61.2,30.5,848987.22,7247,"956",1.14128864490032,38.8,955.153856768318,1
90704,31,1895,77644,52.3,22.7,845974.32,3940,"907",1.63588390501319,47.7,480.964467005076,1
92868,266,24900,79722,26.2,30.9,748975.09,27233,"928",1.06827309236948,73.8,914.331876767157,0
92374,313,30945,86132,35.8,36.4,543432.13,45066,"923",1.01147196639199,64.2,686.659565969911,0
90032,296,29112,65761,7.8,22.9,770552.15,45298,"900",1.01676284693597,92.2,642.677380899819,0
90731,369,40495,61144,27.1,23.3,768269.55,62647,"907",0.911223607852821,72.9,646.399667980909,0
95441,34,2938,125750,65.6,41.8,1079389.55,1802,"954",1.1572498298162,34.4,1630.41065482797,1
95670,434,44232,79003,52.6,31.4,461350.22,59685,"956",0.981190088623621,47.4,741.090726313144,1
91335,522,54183,68163,27.5,29.2,741586.37,78205,"913",0.963401804994186,72.5,692.832939070392,0
95776,233,22015,91236,31.6,32.1,566850.7,25230,"957",1.05836929366341,68.4,872.572334522394,0
91723,134,14605,73977,17.7,23.3,715856.28,18398,"917",0.917494008901061,82.3,793.836286552886,0
90806,242,28053,60172,10.6,19.9,698708.87,41571,"908",0.862652835703846,89.4,674.821389911236,0
96146,19,1629,85938,90.9,46.6,899449.68,1165,"961",1.16635972989564,9.09999999999999,1398.28326180258,1
93636,154,13229,104201,50.8,34.7,511296.31,12921,"936",1.16410915413108,49.2,1023.83716430617,1
93422,270,28192,84456,75.5,30.9,712384.3,33195,"934",0.957718501702611,24.5,849.284530802832,1
92025,399,38445,58608,33.5,27,760072.29,50831,"920",1.03784627389778,66.5,756.32979874486,0
92065,321,32479,103743,62.6,26.9,724090.23,36838,"920",0.98833092151852,37.4,881.671100494055,1
92019,396,34627,89937,68.1,34.2,771999.71,45694,"920",1.14361625321281,31.9,757.801899592944,1
96140,16,1369,113750,78.8,54.1,1041021.63,1323,"961",1.16873630387144,21.2,1034.76946334089,1
92860,182,20663,115773,54.1,20,790413.36,26204,"928",0.88080143251222,45.9,788.543733781102,1
90029,181,18526,50822,24.6,33.4,992215.08,35037,"900",0.977005289862895,75.4,528.755315809002,0
92071,489,44387,93043,67.3,30.4,710129.68,59826,"920",1.10167391353324,32.7,741.934944672885,1
95023,414,49460,94775,28.5,18.3,729959.43,55905,"950",0.837040032349373,71.5,884.71514175834,0
92507,358,37421,61410,22.1,29.3,537583.32,59767,"925",0.956682076908688,77.9,626.114745595395,0
90031,205,22707,53319,8.1,22.3,751582.28,38533,"900",0.902805302329678,91.9,589.287104559728,0
91942,297,29741,72145,57.3,38.3,718524.27,40863,"919",0.998621431693621,42.7,727.822235273964,1
90746,221,22772,96939,6,33.7,758389.18,28067,"907",0.970490075531354,94,811.344283322051,0
95602,177,16266,86352,80.8,33.7,625779.01,18705,"956",1.08815935079307,19.2,869.607056936648,1
93611,377,36648,104748,51,37.4,460876.64,47099,"936",1.02870552281161,49,778.105692265229,1
91303,194,18929,66494,25.4,24.1,694314.78,29965,"913",1.02488245549157,74.6,631.703654263307,0
92084,373,38938,85150,41.7,27.8,799622.06,49759,"920",0.957933124454261,58.3,782.531803291867,0
95614,36,3901,113285,87.9,35.8,515840.67,4580,"956",0.922840297359651,12.1,851.74672489083,1
90715,125,14396,79941,17.7,28,708101.75,21174,"907",0.868296749096971,82.3,679.890431661472,0
93022,55,5566,98101,67.5,32,776432.02,6140,"930",0.988142292490119,32.5,906.514657980456,1
92321,4,1068,43542,60.2,26,380684.99,1010,"923",0.374531835205993,39.8,1057.42574257426,1
95525,11,1781,51167,78.5,38.1,402951.19,1379,"955",0.617630544637844,21.5,1291.51559100798,1
95825,150,20785,50560,37.7,32.6,395766.97,37522,"958",0.721674284339668,62.3,553.941687543308,0
91762,478,48827,69103,15.9,18.6,618914.48,61690,"917",0.978966555389436,84.1,791.489706597504,0
91978,85,8352,82885,39.8,26.4,731722.53,10979,"919",1.01772030651341,60.2,760.72502049367,0
91901,135,14571,105679,75.8,33.5,874821.78,18367,"919",0.926497838171711,24.2,793.324985027495,1
93723,104,9468,94564,21.6,27.2,491628.73,13109,"937",1.09843683988171,78.4,722.251888015867,0
90602,144,17346,55328,18.3,17.7,763723.84,25907,"906",0.830162573503978,81.7,669.54877060254,0
92352,39,4444,97034,76.1,43.9,674512.99,5382,"923",0.877587758775878,23.9,825.715347454478,1
92561,13,1443,62115,82.1,30.8,543997.4,1646,"925",0.900900900900901,17.9,876.670716889429,1
95822,330,33444,67323,26.9,26.2,412281.93,46375,"958",0.986724076067456,73.1,721.164420485175,0
92503,636,68835,80594,24.2,18.4,569605.17,90256,"925",0.923948572673785,75.8,762.663978018082,0
95694,75,8856,87371,47.3,25.7,577406.55,9858,"956",0.846883468834688,52.7,898.356664637858,0
95975,16,1701,57500,91.5,23.2,539455.28,1661,"959",0.940623162845385,8.5,1024.08187838651,1
95356,286,26949,81825,51.4,27.6,488062.79,33055,"953",1.06126386878919,48.6,815.277567690213,1
94806,380,46552,74867,11.7,22.8,585450.69,65072,"948",0.816291459013576,88.3,715.392180968773,0
93536,417,52571,89987,41.8,24.8,505331.4,73417,"935",0.79321298814936,58.2,716.060313006524,0
90249,202,21155,69670,13.3,24.9,742403.41,25929,"902",0.954857007799575,86.7,815.881831154306,0
92397,35,4482,66591,76.3,36.2,433054.8,5215,"923",0.780901383311022,23.7,859.443911792905,1
92802,249,28016,70622,15,18.4,784540.17,42911,"928",0.888777841233581,85,652.88620633404,0
95843,267,33947,85787,56.7,23.6,482296.05,48191,"958",0.786520163784723,43.3,704.426137660559,1
95687,436,49360,95153,46.5,22.2,559525.88,69825,"956",0.883306320907618,53.5,706.910132474042,0
92804,477,58970,70649,20,22.1,779963.65,86503,"928",0.808885874173308,80,681.71046090887,0
95833,215,26920,74677,27.7,32.8,434981.53,40853,"958",0.798662704309064,72.3,658.947935280151,0
90680,193,21935,71473,17.8,22.7,663721.3,30500,"906",0.87987235012537,82.2,719.180327868852,0
94060,14,1443,100288,45.6,42.4,1121082.29,1293,"940",0.97020097020097,54.4,1116.00928074246,0
92555,261,32499,98162,18.8,22.5,566651.21,45694,"925",0.803101633896428,81.2,711.231233860025,0
93314,259,26615,118504,58.5,35,535861.07,33134,"933",0.973135449934248,41.5,803.253455664876,1
92595,228,27705,83799,44.9,17.4,597896.42,34611,"925",0.822956145100162,55.1,800.46805928751,0
91731,150,19851,52758,4.6,13.9,670030.17,28244,"917",0.755629439322956,95.4,702.839541141481,0
93271,16,1962,73674,78.6,51.7,477226.6,2401,"932",0.815494393476045,21.4,817.159516867972,1
92027,369,43336,74690,33,20.5,697212.22,56878,"920",0.85148606239616,67,761.911459615317,0
93433,83,10297,77637,61.1,33.7,706235.15,12846,"934",0.80606001748082,38.9,801.572473921843,1
95503,121,19806,62463,77.9,31.3,399330.73,23878,"955",0.610925982025649,22.1,829.466454476924,1
90302,152,18817,62794,7.1,28,648381.38,29278,"903",0.807780198756444,92.9,642.701004166951,0
95467,41,5633,77115,84.1,27.4,383138.94,6109,"954",0.72785371915498,15.9,922.082173841873,1
91722,198,27642,86583,15.4,22.9,672563.11,35714,"917",0.716301280659865,84.6,773.982191857535,0
92501,125,15859,71980,25.2,19.4,510264.04,21610,"925",0.788195977047733,74.8,733.873206848681,0
96069,8,774,68393,69.2,16,339339.86,1112,"960",1.03359173126615,30.8,696.043165467626,1
96145,50,4391,117150,85.4,56.9,1141623.26,2671,"961",1.13869278068777,14.6,1643.95357543991,1
95942,12,1428,136595,87.9,29.4,375531.51,1892,"959",0.840336134453782,12.1,754.756871035941,1
91345,129,15193,85659,17.5,21.9,749348.1,18752,"913",0.849075232014744,82.5,810.206911262799,0
90604,223,29438,88342,21.3,21.8,733136.25,39926,"906",0.757524288334805,78.7,737.314030957271,0
94801,197,23586,72456,11.2,18.8,518801.03,33178,"948",0.835241244806241,88.8,710.892760262825,0
92252,48,5888,49032,70.8,20.6,416998.29,8797,"922",0.815217391304348,29.2,669.319086052063,1
95425,94,12120,93039,65.5,29.5,622217.61,11337,"954",0.775577557755776,34.5,1069.06589044721,1
91732,283,41282,58883,3.4,13.9,670491.87,59749,"917",0.685528801899133,96.6,690.92369746774,0
94590,200,27939,60105,28.3,24.2,476130.51,38012,"945",0.715845234260353,71.7,735.004735346733,0
93225,24,4099,51595,80.7,21,314080.15,5483,"932",0.585508660648939,19.3,747.58343972278,1
91342,575,73355,84312,12.9,19.5,719225.5,92764,"913",0.783859314293504,87.1,790.770126342116,0
95212,223,22740,98917,24.3,29.1,527461.55,28561,"952",0.980650835532102,75.7,796.190609572494,0
95841,81,14304,58384,58.2,24.6,411908.36,20892,"958",0.566275167785235,41.8,684.663986214819,1
92801,316,43872,71309,16.4,20.4,732523.22,65662,"928",0.720277169948942,83.6,668.149005513082,0
90018,263,30903,55275,7.5,23,833507.15,51388,"900",0.851050059864738,92.5,601.366077683506,0
96062,5,1009,89286,86.5,19.3,500805.45,1006,"960",0.495540138751239,13.5,1002.98210735586,1
95376,341,42144,90735,28,17.9,591463.26,55314,"953",0.80913059984814,72,761.904761904762,0
92058,188,23792,61636,42.1,25.8,680611.54,47286,"920",0.790181573638198,57.9,503.151038362306,0
92704,506,60419,80902,9.5,20,725826.41,79641,"927",0.837484897135007,90.5,758.641905551161,0
95662,191,26760,86535,74.8,31,519584.17,33099,"956",0.713751868460389,25.2,808.483639989124,1
93704,159,19320,63490,44.1,30.8,351665.21,29184,"937",0.822981366459627,55.9,662.006578947368,0
93036,325,35535,85037,18.7,22.9,694962.33,46594,"930",0.914591248065288,81.3,762.651843585011,0
91605,316,39757,56403,27,20.2,768936.57,52661,"916",0.794828583645647,73,754.960976813961,0
92320,68,8938,67835,59.1,25.6,527217.73,10053,"923",0.760796598791676,40.9,889.08783447727,1
95242,184,22064,80726,61,28.8,542009.68,27448,"952",0.833937635968093,39,803.847274846983,1
